positions_x_odom,positions_y_odom,velocity,acceleration,yaw_odom,Time_Sec,angular_velocity_x_imu,angular_velocity_y_imu,angular_velocity_z_imu,velocity_cmd,steering_angle,mean_x_odom,rms_x_odom,mean_y_odom,rms_y_odom,mean_yaw_odom,rms_yaw_odom
-0.17668980360031128,78.37544250488281,0.2379159107828017,0.2379159107828017,0.001370867127043868,44.90991449356079,,,,0.15,-4.0667042465193015,0.8465394208877127,1.6635871141901903,41.8119327463849,49.23957817882452,0.0014761588280864416,0.06519058134577287
-0.17668980360031128,78.37544250488281,0.2379159107828017,0.2379159107828017,0.001370867127043868,44.90991449356079,,,,0.15,-2.472359176222944,0.8465394208877127,1.6635871141901903,41.8119327463849,49.23957817882452,0.0014761588280864416,0.06519058134577287
-0.17668980360031128,78.37544250488281,0.2379159107828017,0.2379159107828017,0.001370867127043868,44.90991449356079,,,,0.15,-2.472359176222944,0.8465394208877127,1.6635871141901903,41.8119327463849,49.23957817882452,0.0014761588280864416,0.06519058134577287
-0.17668980360031128,78.37544250488281,0.2379159107828017,0.2379159107828017,0.001370867127043868,44.90991449356079,,,,0.15,-1.6681333839758956,0.8465394208877127,1.6635871141901903,41.8119327463849,49.23957817882452,0.0014761588280864416,0.06519058134577287
-0.17668980360031128,78.37544250488281,0.2379159107828017,0.2379159107828017,0.001370867127043868,44.90991449356079,,,,0.15,-1.6681333839758956,0.8465394208877127,1.6635871141901903,41.8119327463849,49.23957817882452,0.0014761588280864416,0.06519058134577287
-0.17668980360031128,78.37544250488281,0.2379159107828017,0.2379159107828017,0.001370867127043868,44.90991449356079,,,,0.15,-1.2058335733068162,0.8465394208877127,1.6635871141901903,41.8119327463849,49.23957817882452,0.0014761588280864416,0.06519058134577287
-0.17668980360031128,78.37544250488281,0.2379159107828017,0.2379159107828017,0.001370867127043868,44.90991449356079,,,,0.15,-1.2058335733068162,0.8465394208877127,1.6635871141901903,41.8119327463849,49.23957817882452,0.0014761588280864416,0.06519058134577287
-0.17668980360031128,78.37544250488281,0.2379159107828017,0.2379159107828017,0.001370867127043868,44.90991449356079,,,,0.15,0.0,0.8465394208877127,1.6635871141901903,41.8119327463849,49.23957817882452,0.0014761588280864416,0.06519058134577287
-0.17668980360031128,78.37544250488281,0.2379159107828017,0.2379159107828017,0.001370867127043868,44.90991449356079,,,,0.15,0.0,0.8465394208877127,1.6635871141901903,41.8119327463849,49.23957817882452,0.0014761588280864416,0.06519058134577287
-0.1773354411125183,78.61723327636719,0.24179163348388716,0.24179163348388716,0.0013710213422285405,45.03896617889404,,,,0.15,0.0,0.8442018070475295,1.6617085609959588,41.89596311289171,49.32658214444136,0.0014759187881643908,0.06511615330211809
-0.1773354411125183,78.61723327636719,0.24179163348388716,0.24179163348388716,0.0013710213422285405,45.03896617889404,,,,0.15,0.0,0.8442018070475295,1.6617085609959588,41.89596311289171,49.32658214444136,0.0014759187881643908,0.06511615330211809
-0.1773354411125183,78.61723327636719,0.24179163348388716,0.24179163348388716,0.0013710213422285405,45.03896617889404,,,,0.15,-9.773965915164087,0.8442018070475295,1.6617085609959588,41.89596311289171,49.32658214444136,0.0014759187881643908,0.06511615330211809
-0.1773354411125183,78.61723327636719,0.24179163348388716,0.24179163348388716,0.0013710213422285405,45.03896617889404,,,,0.15,-4.699181535965416,0.8442018070475295,1.6617085609959588,41.89596311289171,49.32658214444136,0.0014759187881643908,0.06511615330211809
-0.1773354411125183,78.61723327636719,0.24179163348388716,0.24179163348388716,0.0013710213422285405,45.03896617889404,,,,0.15,-2.763220434493691,0.8442018070475295,1.6617085609959588,41.89596311289171,49.32658214444136,0.0014759187881643908,0.06511615330211809
-0.1773354411125183,78.61723327636719,0.24179163348388716,0.24179163348388716,0.0013710213422285405,45.03896617889404,,,,0.15,-1.8257688482192462,0.8442018070475295,1.6617085609959588,41.89596311289171,49.32658214444136,0.0014759187881643908,0.06511615330211809
-0.1773354411125183,78.61723327636719,0.24179163348388716,0.24179163348388716,0.0013710213422285405,45.03896617889404,,,,0.15,-1.301013364574817,0.8442018070475295,1.6617085609959588,41.89596311289171,49.32658214444136,0.0014759187881643908,0.06511615330211809
-0.1773354411125183,78.61723327636719,0.24179163348388716,0.24179163348388716,0.0013710213422285405,45.03896617889404,,,,0.15,-1.301013364574817,0.8442018070475295,1.6617085609959588,41.89596311289171,49.32658214444136,0.0014759187881643908,0.06511615330211809
-0.1773354411125183,78.61723327636719,0.24179163348388716,0.24179163348388716,0.0013710213422285405,45.03896617889404,,,,0.15,0.0,0.8442018070475295,1.6617085609959588,41.89596311289171,49.32658214444136,0.0014759187881643908,0.06511615330211809
-0.1773354411125183,78.61723327636719,0.24179163348388716,0.24179163348388716,0.0013710213422285405,45.03896617889404,,,,0.15,0.0,0.8442018070475295,1.6617085609959588,41.89596311289171,49.32658214444136,0.0014759187881643908,0.06511615330211809
-0.1773354411125183,78.61723327636719,0.24179163348388716,0.24179163348388716,0.0013710213422285405,45.03896617889404,,,,0.15,0.0,0.8442018070475295,1.6617085609959588,41.89596311289171,49.32658214444136,0.0014759187881643908,0.06511615330211809
-0.1773354411125183,78.61723327636719,0.24179163348388716,0.24179163348388716,0.0013710213422285405,45.03896617889404,,,,0.15,0.0,0.8442018070475295,1.6617085609959588,41.89596311289171,49.32658214444136,0.0014759187881643908,0.06511615330211809
